article,year_week,price,target
Продукция для животных #87,202106,28.2,28.0
Продукция для животных #87,201925,23.9,200.0
Продукция для животных #87,201901,28.2,10.0
Продукция для животных #87,202003,28.2,36.0
Продукция для животных #87,201910,28.2,7.0
Продукция для животных #87,201938,28.2,33.0
Продукция для животных #87,202018,28.2,0.0
Продукция для животных #87,202103,28.2,37.0
Продукция для животных #87,202024,28.2,44.0
Продукция для животных #87,202108,23.0,183.0
Продукция для животных #87,201946,28.2,16.0
Продукция для животных #87,201916,28.2,45.0
Продукция для животных #87,202038,28.2,33.0
Продукция для животных #87,201917,23.7,270.0
Продукция для животных #87,201924,28.2,6.0
Продукция для животных #87,202104,24.2,16.0
Продукция для животных #87,201908,28.2,119.0
Продукция для животных #88,201851,13.8,
Продукция для животных #88,202045,13.8,0.0
Продукция для животных #88,201953,12.1,0.0
Продукция для животных #88,201936,13.8,1.0
Продукция для животных #88,202035,13.8,0.0
Продукция для животных #88,201949,13.8,0.0
Продукция для животных #88,201922,11.1,225.0
Продукция для животных #88,202046,13.8,24.0
Продукция для животных #88,202029,11.5,218.0
Продукция для животных #88,202041,13.8,0.0
Продукция для животных #88,202017,13.8,68.0
Продукция для животных #88,202103,11.3,136.0
Продукция для животных #88,202011,13.8,36.0
Продукция для животных #88,201852,13.8,47.0
Продукция для животных #88,202053,13.8,0.0
Продукция для животных #88,202026,11.1,111.0
Продукция для животных #88,202020,11.6,206.0
Продукция для животных #88,201926,13.8,66.0
Продукция для животных #88,201913,11.4,238.0
Продукция для животных #88,201934,11.6,160.0
Продукция для животных #88,201845,13.8,0.0
Продукция для животных #88,202023,13.8,0.0
Продукция для животных #88,202034,13.8,32.0
Продукция для животных #88,202112,13.8,50.0
Продукция для животных #88,201944,13.8,6.0
